Emp_Id;satisfaction_level;last_evaluation;number_project;average_montly_hours;time_spend_company;Work_accident;left;promotion_last_5years;Department;salary
IND20592;0,58;0,97;3;265;3;0;0;0;support;medium
IND44266;0,61;0,78;3;238;2;0;0;0;support;medium
IND04317;0,59;0,98;3;155;3;0;0;0;support;medium
IND01161;0,55;0,41;4;132;5;1;0;0;support;medium
IND09187;0,52;0,80;5;257;3;0;0;0;support;medium
IND28084;0,71;0,77;2;255;3;0;0;0;support;medium
IND30760;0,63;0,82;5;229;2;0;0;0;support;medium
IND13655;0,17;0,84;5;216;4;0;0;0;support;medium
IND27985;0,95;0,49;4;269;4;0;0;0;support;medium
IND24995;1,00;0,73;3;205;2;0;0;0;technical;medium
IND44959;0,73;0,96;2;151;3;0;0;0;technical;medium
IND23818;0,80;0,64;4;246;3;1;0;0;technical;medium
IND33568;0,63;0,80;4;256;4;0;0;0;management;medium
IND19343;0,95;0,59;4;235;3;0;0;0;IT;medium
IND22021;0,75;0,83;4;229;2;0;0;0;IT;medium
IND20535;0,64;0,72;5;158;3;0;0;0;IT;medium
IND0296;0,72;1,00;3;197;3;0;0;0;IT;medium
IND31294;0,72;0,53;3;151;4;0;0;0;IT;medium
IND08493;0,85;0,63;3;167;3;0;0;0;product_mng;medium
IND10246;0,24;0,94;4;146;4;0;0;0;product_mng;medium
IND30180;0,69;0,53;4;281;4;0;0;0;product_mng;medium
IND14450;0,69;0,70;3;212;2;0;0;0;product_mng;medium
IND24522;0,87;0,59;5;261;3;0;0;0;IT;medium
IND37190;0,78;0,91;3;238;2;0;0;0;RandD;high
IND03751;0,76;0,74;4;235;3;0;0;0;RandD;high
IND16326;0,35;0,70;3;107;3;0;0;0;RandD;high
IND43488;0,88;0,59;6;243;4;0;0;0;RandD;high
IND44492;0,78;0,79;5;233;3;1;0;0;RandD;high
IND36356;0,36;0,42;3;206;5;0;0;0;marketing;high
IND05278;0,24;0,70;5;172;4;0;0;0;sales;high
IND12066;0,55;0,82;3;248;2;0;0;0;accounting;high
IND39014;0,91;0,53;3;147;4;1;0;0;support;high
IND14305;0,66;0,61;5;259;3;0;0;0;technical;high
IND18757;0,57;0,82;3;267;3;0;0;0;management;high
IND39911;0,64;0,64;3;263;3;0;0;0;marketing;high
IND03112;0,63;0,98;3;160;4;1;0;0;marketing;low
IND10270;0,49;0,92;5;176;3;0;0;0;marketing;low
IND12177;0,70;0,70;3;224;3;0;0;0;sales;low
IND19959;0,30;0,71;3;155;2;0;0;0;sales;low
IND10238;0,51;0,52;3;132;3;0;0;0;sales;low
IND27153;0,71;0,87;5;173;3;0;0;0;sales;low
IND43738;0,64;0,67;3;165;3;0;0;0;sales;low
IND14688;0,67;0,66;6;272;3;0;0;0;sales;low
IND23470;0,83;0,94;5;156;3;1;0;0;sales;low
IND23772;0,92;0,96;3;154;2;1;0;0;sales;low
IND26027;0,84;0,53;3;237;3;1;0;0;sales;low
IND30017;0,97;0,75;2;271;6;0;0;0;sales;low
IND33763;0,19;0,91;6;152;3;0;0;0;sales;low
IND40056;0,86;0,51;4;152;3;1;0;0;sales;low
IND32386;0,71;0,69;3;172;3;0;0;0;sales;low
IND07008;0,76;0,56;4;214;2;1;0;0;sales;medium
IND15717;0,68;0,88;5;201;3;0;0;0;sales;medium
IND22867;0,61;0,99;2;275;3;1;0;0;sales;medium
IND34767;0,85;0,79;3;156;3;0;0;0;sales;medium
IND08336;0,84;0,89;3;234;2;0;0;0;sales;medium
IND0539;0,62;0,63;2;123;2;0;0;0;sales;medium
IND12515;0,77;0,76;3;201;4;0;0;0;accounting;medium
IND22338;0,79;0,93;5;160;4;1;0;0;accounting;medium
IND24934;0,97;0,50;3;173;2;0;0;0;accounting;medium
IND30856;0,59;0,61;4;141;2;1;0;0;hr;medium
IND09719;0,93;0,62;3;231;6;0;0;0;hr;medium
IND0401;0,85;0,54;4;174;2;0;0;0;hr;medium
IND25292;0,70;0,57;4;211;3;0;0;0;hr;high
IND33807;0,54;0,91;3;249;3;0;0;0;technical;high
IND38170;0,42;0,86;2;108;5;0;0;0;technical;high
IND11810;0,96;0,75;4;165;3;0;0;0;technical;high
IND17447;0,58;0,80;3;181;4;0;0;0;technical;high
IND36177;0,61;0,59;3;237;2;0;0;0;technical;high
IND0502;0,62;0,97;5;180;2;0;0;0;technical;high
IND17578;0,68;0,70;3;209;3;0;0;0;technical;high
IND05369;0,60;0,73;3;191;5;1;0;0;technical;low
IND21883;0,70;0,91;4;181;2;1;0;0;technical;low
IND05840;0,65;0,55;4;250;2;0;0;0;technical;low
IND03114;0,48;0,59;2;179;2;0;0;0;technical;low
IND10740;0,75;0,73;3;225;4;0;0;0;support;low
IND16207;0,69;0,78;5;267;2;1;0;0;support;low
IND11032;0,34;0,46;2;169;2;1;0;0;support;low
IND0738;0,59;0,49;4;164;3;0;0;0;support;low
IND23134;0,94;0,95;4;155;3;0;0;0;support;medium
IND42681;0,98;0,77;5;223;2;1;0;0;support;medium
IND07915;0,72;0,66;3;160;3;0;0;0;support;medium
IND20679;0,79;0,70;4;268;2;0;0;0;support;medium
IND14273;0,54;0,61;4;151;4;1;0;0;support;medium
IND29285;0,73;0,95;3;156;2;0;0;0;support;medium
IND08221;0,82;0,58;4;136;3;0;0;0;support;medium
IND11688;0,57;0,45;3;189;2;0;0;0;technical;medium
IND24807;0,98;0,93;5;203;2;0;0;0;technical;medium
IND26980;0,91;0,65;5;174;2;0;0;0;technical;medium
IND19491;0,72;0,91;3;239;2;0;0;0;management;medium
IND29588;0,48;0,73;5;152;6;0;0;0;IT;medium
IND33809;0,57;0,86;4;268;6;0;0;0;IT;medium
IND10041;0,86;0,96;4;146;3;0;0;0;IT;medium
IND35653;0,63;0,85;3;232;4;0;0;0;IT;medium
IND16707;0,81;0,52;3;255;5;0;0;0;IT;medium
IND36350;0,21;0,37;4;129;4;0;0;0;product_mng;medium
IND10047;0,90;0,66;3;261;3;1;0;0;product_mng;medium
IND16752;0,79;0,78;3;101;2;1;0;0;product_mng;medium
IND29554;0,95;0,49;4;229;3;0;0;0;product_mng;medium
IND03135;0,29;0,43;3;162;4;0;0;0;IT;medium
IND03178;0,81;0,52;4;270;3;0;0;0;RandD;medium
IND05219;0,21;0,56;6;277;5;0;0;0;RandD;medium
IND14719;0,70;0,83;5;261;4;0;0;0;RandD;high
IND0947;0,66;0,64;4;204;2;0;0;0;RandD;low
IND42383;0,16;0,86;2;215;2;0;0;0;RandD;medium
IND05414;0,72;0,80;3;219;3;0;0;0;marketing;medium
IND25597;0,51;0,50;3;147;4;0;0;0;sales;medium
IND26542;0,59;0,63;5;243;2;0;0;0;accounting;medium
IND13248;0,66;0,40;2;155;5;1;0;0;support;medium
IND06193;0,69;0,84;3;253;2;0;0;0;technical;medium
IND29387;0,69;0,94;4;235;3;0;0;0;management;medium
IND0117;0,89;0,79;5;257;3;0;0;0;marketing;medium
IND19253;0,52;0,56;4;225;2;0;0;0;marketing;medium
IND16233;0,91;0,91;3;167;3;0;0;0;marketing;medium
IND40378;0,96;0,53;5;224;4;0;0;0;sales;low
IND01146;0,80;0,58;5;127;3;0;0;0;sales;low
IND19502;0,55;0,77;3;256;3;1;0;0;sales;low
IND07061;0,93;0,63;4;233;2;0;0;0;sales;low
IND15339;0,93;0,86;4;169;4;0;0;0;sales;low
IND24900;0,54;0,48;3;152;2;0;0;0;sales;low
IND30105;0,48;0,76;5;236;2;0;0;0;sales;low
IND21045;0,19;0,99;3;154;2;0;0;0;sales;high
IND15896;0,95;0,71;3;223;2;0;0;0;sales;low
IND41199;0,96;0,81;4;211;3;0;0;0;sales;high
IND14961;0,63;0,89;4;192;2;0;0;0;sales;high
IND06043;0,81;0,80;4;227;2;1;0;0;sales;low
IND22437;0,50;0,88;4;265;3;1;0;0;sales;low
IND25784;0,76;0,72;5;228;2;0;0;0;sales;high
IND08459;0,84;0,49;4;152;3;0;0;0;sales;low
IND13972;0,20;0,95;5;169;5;0;0;0;sales;medium
IND23008;0,78;0,92;3;169;3;0;0;0;sales;high
IND37215;0,80;0,68;4;157;3;0;0;0;sales;medium
IND41349;0,94;0,57;4;251;2;1;0;0;sales;medium
IND16036;0,44;0,74;5;253;2;0;0;0;accounting;medium
IND32842;0,92;0,85;3;155;2;0;0;0;accounting;medium
IND39895;0,54;0,80;3;232;2;0;0;0;accounting;high
IND02698;0,56;0,56;4;195;2;0;0;0;hr;medium
IND06190;0,66;0,69;4;198;3;1;0;0;hr;medium
IND26715;0,80;0,91;3;246;3;0;0;0;hr;medium
IND20551;0,60;0,81;2;214;3;0;0;0;hr;high
IND21691;0,73;0,73;5;249;3;0;0;0;technical;medium
IND37851;0,55;0,74;3;211;3;1;0;0;technical;high
IND40525;0,70;0,71;5;269;3;0;0;0;technical;low
IND27421;0,53;0,68;4;214;3;0;0;0;technical;medium
IND40809;0,90;0,94;4;231;3;0;0;0;technical;medium
IND14237;0,80;0,78;3;175;3;0;0;0;technical;medium
IND17511;0,51;0,60;5;175;3;0;0;0;technical;medium
IND34285;0,86;0,96;5;238;5;0;0;0;technical;low
IND40780;0,63;0,79;4;228;4;0;0;0;technical;low
IND04927;0,83;0,93;3;220;4;0;0;0;technical;low
IND07016;0,85;0,55;4;233;2;1;0;0;technical;low
IND11157;0,80;0,57;3;225;4;0;0;0;support;low
IND29156;0,79;0,97;5;187;3;0;0;0;support;low
IND24610;0,37;0,71;3;117;3;0;0;0;support;low
IND39070;0,85;0,90;3;184;3;1;0;0;support;low
IND21108;0,76;0,56;3;216;3;0;0;0;support;low
IND43461;0,99;0,62;4;140;2;1;0;0;support;low
IND03035;0,55;0,63;3;201;2;1;0;0;support;high
IND06076;0,69;0,69;4;167;3;1;0;0;support;low
IND09155;0,68;1,00;5;203;2;0;0;0;support;low
IND18652;0,69;0,90;5;231;2;1;0;0;support;low
IND26201;0,65;0,70;3;141;4;0;0;0;support;low
IND27292;0,17;0,88;6;226;3;1;0;0;technical;high
IND43521;0,48;0,65;3;199;2;0;0;0;technical;low
IND43879;0,65;0,59;4;192;3;0;0;0;technical;low
IND35515;0,57;0,49;4;247;2;0;0;0;management;low
IND11274;0,80;0,67;3;164;3;0;0;0;IT;high
IND14284;0,80;0,60;5;234;2;0;0;0;IT;low
IND16705;0,50;0,60;2;177;3;1;0;0;IT;medium
IND33438;0,95;0,87;3;208;2;0;0;0;IT;high
IND09099;0,69;0,93;3;233;3;0;0;0;IT;medium
IND17648;0,74;0,57;4;172;3;0;0;0;product_mng;high
IND20707;0,68;0,59;3;141;3;0;0;0;product_mng;medium
IND27534;0,68;0,55;3;213;3;0;0;0;product_mng;medium
IND14294;0,65;0,37;5;128;3;1;0;0;product_mng;medium
IND41610;0,85;0,92;4;151;3;1;0;0;IT;medium
IND0719;0,49;0,48;4;247;3;0;0;0;RandD;medium
IND10127;0,19;0,80;6;143;4;0;0;0;RandD;medium
IND10217;0,95;0,61;3;164;3;0;0;0;RandD;medium
IND05468;0,63;0,62;3;183;3;0;0;0;RandD;medium
IND23290;0,83;0,80;4;274;3;0;0;0;RandD;high
IND39835;0,62;0,78;4;261;2;0;0;0;marketing;low
IND25082;0,74;0,98;5;200;3;0;0;0;sales;medium
IND29893;0,70;0,87;5;177;2;0;0;0;accounting;medium
IND07239;0,28;0,38;5;139;4;0;0;0;support;medium
IND22277;0,39;0,56;6;228;5;0;0;0;technical;medium
IND35856;0,62;0,63;3;230;2;0;0;0;management;medium
IND38114;0,79;0,54;5;212;4;0;0;0;marketing;medium
IND0438;0,87;0,74;4;265;4;0;0;0;marketing;medium
IND28669;0,29;0,75;3;124;4;0;0;0;marketing;medium
IND24829;0,37;0,88;4;155;3;0;0;0;sales;medium
IND01621;0,68;0,55;4;215;4;0;0;0;sales;high
IND03809;0,90;0,51;4;214;2;0;0;0;sales;low
IND04309;0,97;0,65;3;181;3;0;0;0;sales;low
IND25563;0,60;0,77;4;229;2;0;0;0;sales;low
IND10727;0,58;0,79;5;262;2;0;0;0;sales;high
IND17708;0,83;0,86;3;165;3;0;0;0;sales;low
IND18559;0,83;0,73;5;136;3;0;0;0;sales;low
IND11837;0,94;0,71;4;151;2;1;0;0;sales;low
IND22006;0,69;0,90;5;226;4;0;0;0;sales;high
IND04423;0,81;0,81;5;215;2;0;0;0;sales;low
IND10403;0,19;0,50;6;143;5;1;0;0;sales;low
IND28427;0,18;0,64;3;223;4;1;0;0;sales;low
IND31333;0,58;0,63;4;271;3;0;0;0;sales;low
IND38460;0,76;0,65;3;220;3;0;0;0;sales;low
IND08999;0,26;0,47;6;182;4;0;0;0;sales;low
IND33317;0,78;0,87;3;190;3;0;0;0;sales;low
IND04842;0,71;0,56;3;198;3;0;0;0;sales;medium
IND09339;0,76;0,61;3;141;2;0;0;0;sales;medium
IND24131;0,44;0,81;3;248;2;0;0;0;accounting;medium
IND32724;0,26;0,69;2;168;5;0;0;0;accounting;medium
IND43430;0,75;0,57;5;162;3;0;0;0;accounting;medium
IND19680;0,64;0,90;4;211;3;0;0;0;hr;medium
IND35201;0,79;0,71;4;271;3;0;0;0;hr;medium
IND39454;0,96;0,61;3;271;2;0;0;0;hr;medium
IND44664;0,63;1,00;5;244;2;0;0;0;hr;medium
IND09167;0,65;0,55;5;261;3;1;0;0;technical;medium
IND16637;0,76;0,81;3;225;3;0;0;0;technical;medium
IND43354;0,26;0,90;4;266;5;0;0;0;technical;medium
IND44688;0,84;0,73;3;146;5;1;0;0;technical;high
IND06980;0,74;0,77;3;233;3;0;0;0;technical;low
IND41022;0,53;0,45;4;180;3;0;0;0;technical;medium
IND08783;0,70;0,56;5;208;3;0;0;0;technical;medium
IND42806;0,62;0,69;4;165;4;1;0;0;technical;medium
IND08808;0,71;0,68;4;221;4;0;0;0;technical;medium
IND04941;0,50;0,65;3;215;2;0;0;0;technical;low
IND19104;0,53;0,50;6;264;6;0;0;0;technical;low
IND10608;0,88;0,89;2;160;4;0;0;0;support;low
IND12845;0,79;0,83;2;192;3;0;0;0;support;low
IND26288;0,69;0,89;5;201;2;0;0;0;support;low
IND39209;0,57;0,96;4;264;2;0;0;0;support;low
IND44056;0,68;0,80;4;186;3;1;0;0;support;low
IND08200;0,60;0,82;4;272;3;0;0;0;support;low
IND08851;0,70;0,90;4;216;3;0;0;0;support;low
IND20427;0,71;0,76;4;142;2;1;0;0;support;low
IND14105;0,49;0,51;4;133;3;0;0;0;support;low
IND15624;0,74;0,70;4;260;2;0;0;0;support;low
IND09645;0,20;0,93;4;101;5;0;0;0;support;low
IND11852;0,57;0,50;4;230;2;0;0;0;technical;low
IND23536;0,83;0,48;3;242;4;0;0;0;technical;low
IND01803;0,22;0,64;3;193;2;0;0;0;technical;low
IND04782;0,67;0,57;2;234;4;0;0;0;management;low
IND21304;0,54;0,84;3;132;3;0;0;0;IT;low
IND0992;0,54;0,53;4;183;3;0;0;0;IT;low
IND29726;0,64;0,61;4;191;4;0;0;0;IT;low
IND33367;0,23;0,84;5;140;4;0;0;0;IT;low
IND06537;0,88;0,87;5;257;3;0;0;0;IT;medium
IND0396;0,83;0,54;4;219;3;0;0;0;product_mng;medium
IND40254;0,88;0,67;5;141;2;0;0;0;product_mng;medium
IND26290;0,90;0,85;5;162;2;0;0;0;product_mng;medium
IND15143;0,49;0,61;3;181;3;0;0;0;product_mng;medium
IND17337;0,55;0,49;3;191;3;0;0;0;IT;medium
IND35091;0,92;0,69;4;149;6;1;0;0;RandD;medium
IND24630;0,72;0,67;3;164;4;0;0;0;RandD;medium
IND05639;0,63;0,50;4;235;3;0;0;0;RandD;medium
IND11802;0,98;0,66;3;199;3;0;0;0;RandD;medium
IND15150;0,76;0,52;3;248;3;0;0;0;RandD;medium
IND29850;0,42;0,56;2;103;3;1;0;0;marketing;medium
IND26523;0,58;0,65;4;248;4;0;0;0;marketing;high
IND26878;0,85;0,82;3;153;3;1;0;0;sales;low
IND27900;0,67;0,95;4;241;4;0;0;0;accounting;medium
IND28183;0,58;1,00;4;258;3;0;0;0;support;medium
IND36445;0,84;0,76;5;172;5;1;0;0;technical;medium
IND36475;0,56;0,68;3;149;2;0;0;0;management;medium
IND06236;0,63;0,83;4;217;3;0;0;0;marketing;low
IND01830;0,51;0,92;3;243;3;0;0;0;marketing;low
IND06652;0,95;0,81;5;120;3;0;0;0;marketing;low
IND14608;0,85;0,55;3;137;3;1;0;0;sales;low
IND07458;0,73;0,78;5;150;3;0;0;0;sales;low
IND32187;0,20;0,49;5;199;5;0;0;0;sales;low
IND03403;0,78;0,79;3;203;2;0;0;0;sales;low
IND25370;0,83;0,80;3;273;3;0;0;0;sales;low
IND0590;0,87;0,56;2;214;3;1;0;0;sales;low
IND02563;0,98;0,99;5;141;3;0;0;0;sales;low
IND08445;1,00;0,81;5;243;3;0;0;0;sales;low
IND06952;0,70;0,55;4;159;3;0;0;0;sales;low
IND24025;0,62;0,88;5;146;3;0;0;0;sales;low
IND40509;0,67;0,72;4;159;2;0;0;0;sales;low
IND22377;0,86;0,96;4;196;3;0;0;0;sales;low
IND0643;0,44;0,57;5;183;2;1;0;0;sales;low
IND06392;0,19;0,86;4;192;4;0;0;0;sales;low
IND25542;0,76;0,83;4;246;2;0;0;0;sales;low
IND43910;0,89;0,93;5;191;4;0;0;0;sales;low
IND10570;0,25;0,97;3;158;3;0;0;0;sales;low
IND25266;0,68;1,00;4;167;2;0;0;0;sales;low
IND32573;0,38;0,50;2;187;2;1;0;0;sales;medium
IND36859;0,64;0,95;4;199;4;0;0;0;accounting;medium
IND03053;0,76;0,62;4;157;3;0;0;0;accounting;medium
IND32673;0,26;0,45;2;157;3;0;0;0;accounting;medium
IND38033;0,69;0,67;3;178;2;0;0;0;hr;medium
IND07846;0,98;0,66;3;154;2;0;0;0;hr;medium
IND24690;0,86;0,83;5;208;2;1;0;0;hr;medium
IND43391;0,14;0,68;4;273;5;1;0;0;hr;medium
IND15427;0,58;0,63;4;159;3;0;0;0;technical;medium
IND17645;0,63;0,97;4;234;2;0;0;0;technical;medium
IND26515;0,70;0,91;5;139;3;1;0;0;technical;medium
IND30085;0,73;0,62;4;210;4;0;0;0;technical;medium
IND19151;0,89;0,52;3;164;3;0;0;0;technical;high
IND26854;0,17;0,61;3;241;5;1;0;0;technical;low
IND41657;0,86;0,73;5;259;2;0;0;0;technical;medium
IND43605;0,59;0,73;3;159;3;1;0;0;technical;medium
IND37437;0,22;0,51;4;131;2;0;0;0;technical;medium
IND08755;0,55;0,57;3;266;2;0;0;0;technical;medium
IND35705;0,74;0,60;3;153;2;0;0;0;technical;low
IND18078;0,55;0,54;3;253;2;0;0;0;support;low
IND20009;0,67;0,94;4;141;2;1;0;0;support;low
IND12132;0,64;0,80;3;199;3;0;0;0;support;low
IND42107;0,58;0,71;3;205;3;0;0;0;support;low
IND26327;0,90;0,60;4;252;3;0;0;0;support;low
IND02445;0,89;0,90;4;153;3;0;0;0;support;low
IND18141;0,74;0,37;2;171;4;0;0;0;support;low
IND38847;0,78;0,91;5;150;4;0;0;0;support;low
IND42264;0,97;0,53;4;247;3;0;0;0;support;low
IND06557;0,52;0,92;4;150;2;1;0;0;support;low
IND19667;0,99;0,86;4;206;2;0;0;0;support;low
IND34668;0,76;0,44;4;192;4;1;0;0;technical;low
IND37204;0,69;0,96;5;164;3;0;0;0;technical;low
IND44525;0,59;0,69;3;186;3;0;0;0;technical;low
IND06498;0,95;0,63;3;249;3;0;0;0;management;low
IND17952;0,69;0,81;3;214;2;0;0;0;IT;low
IND44358;0,76;0,75;4;193;4;0;0;0;IT;low
IND05944;0,70;0,84;2;114;4;0;0;0;IT;low
IND10936;0,87;0,60;2;122;2;0;0;0;IT;low
IND42539;0,44;0,55;3;170;3;1;0;0;IT;low
IND44779;0,54;0,91;3;151;3;0;0;0;product_mng;medium
IND23858;0,55;0,75;3;156;3;0;0;0;product_mng;medium
IND01274;0,81;0,75;5;170;3;1;0;0;product_mng;medium
IND07416;0,50;0,55;3;188;2;0;0;0;product_mng;medium
IND30704;0,93;0,74;4;201;3;1;0;0;IT;medium
IND12781;0,64;0,50;6;254;6;0;0;0;RandD;medium
IND04750;0,57;0,78;3;206;4;0;0;0;RandD;medium
IND37696;0,95;0,74;4;216;3;0;0;0;RandD;medium
IND18960;0,86;0,67;5;200;3;0;0;0;RandD;medium
IND19900;0,82;0,58;4;202;2;0;0;0;RandD;medium
IND14667;0,18;0,79;4;217;4;0;0;0;RandD;medium
IND27263;0,58;0,70;5;151;4;0;0;0;marketing;medium
IND15435;0,57;0,56;3;224;2;0;0;0;sales;high
IND04199;0,94;0,83;5;148;3;0;0;0;accounting;low
IND19147;0,20;0,97;6;224;5;1;0;0;support;medium
IND20576;0,73;0,75;2;243;5;1;0;0;technical;medium
IND39338;0,94;0,80;4;238;3;1;0;0;management;medium
IND19272;0,99;0,61;3;254;3;0;0;0;marketing;medium
IND28203;0,22;0,49;4;218;4;0;0;0;marketing;low
IND09251;0,67;0,66;3;237;3;0;0;0;marketing;low
IND43917;0,49;0,67;4;185;2;0;0;0;sales;low
IND15629;0,78;0,95;4;184;3;0;0;0;sales;low
IND08573;0,15;0,74;2;176;3;1;0;0;sales;low
IND40681;0,91;0,89;4;260;3;0;0;0;sales;low
IND02806;0,70;0,78;4;254;4;0;0;0;sales;low
IND18027;0,60;0,95;3;221;3;0;0;0;sales;low
IND29504;0,59;0,57;5;257;2;0;0;0;sales;low
IND38455;0,59;0,93;3;265;3;1;0;0;sales;low
IND14157;0,55;0,64;3;138;3;1;0;0;sales;low
IND20127;0,42;0,75;3;163;2;1;0;0;sales;low
IND18914;0,57;0,81;3;144;3;0;0;0;sales;low
IND29189;0,72;0,51;3;146;2;1;0;0;sales;low
IND29782;0,83;0,81;3;242;6;0;0;0;sales;low
IND36344;0,89;0,93;4;249;3;0;0;0;sales;low
IND42642;0,55;0,59;3;245;3;0;0;0;sales;low
IND11043;0,53;0,75;4;201;2;0;0;0;sales;low
IND37626;0,74;0,59;4;177;4;1;0;0;sales;medium
IND18179;0,63;0,98;4;160;2;0;0;0;sales;medium
IND30888;0,63;0,40;6;177;2;1;0;0;sales;medium
IND40369;0,61;0,97;4;153;3;0;0;0;accounting;medium
IND41418;0,76;0,79;3;197;5;0;0;0;accounting;medium
IND06469;0,67;0,82;4;246;4;0;0;0;accounting;medium
IND16520;0,51;0,95;4;258;3;0;0;0;hr;medium
IND24276;0,67;0,55;3;137;3;0;0;0;hr;medium
IND39924;0,16;0,94;3;178;4;0;0;0;hr;medium
IND03247;0,34;0,85;4;123;4;0;0;0;hr;medium
IND09429;0,58;0,73;5;162;3;1;0;0;technical;medium
IND17359;0,50;0,71;5;210;5;0;0;0;technical;medium
IND09966;0,56;0,48;4;197;3;1;0;0;technical;high
IND11049;0,56;0,98;3;220;3;0;0;0;technical;low
IND11587;0,74;0,71;4;133;2;0;0;0;technical;medium
IND15476;0,69;0,99;3;198;2;0;0;0;technical;medium
IND22711;0,15;0,81;4;160;5;0;0;0;technical;medium
IND24768;0,58;0,67;2;180;2;0;0;0;technical;medium
IND16843;0,80;0,79;3;217;3;0;0;0;technical;low
IND32684;0,50;0,57;3;223;3;0;0;0;technical;low
IND40170;0,66;0,92;4;229;2;0;0;0;technical;low
IND15537;0,81;0,78;4;159;3;0;0;0;support;low
IND29219;0,14;0,68;5;253;5;0;0;0;support;low
IND32793;0,92;0,85;3;235;2;0;0;0;support;low
IND03300;0,69;0,91;4;186;3;0;0;0;support;low
IND23845;0,66;0,99;4;263;2;0;0;0;support;low
IND24119;0,85;0,39;4;239;4;0;0;0;support;low
IND42791;0,83;0,69;4;151;2;0;0;0;support;low
IND14342;1,00;0,49;3;106;4;0;0;0;support;low
IND29879;0,68;0,65;3;183;4;0;0;0;support;low
IND04621;0,26;0,97;3;125;2;0;0;0;support;low
IND31302;0,35;0,41;3;157;2;0;0;0;support;low
IND36326;0,12;0,58;3;241;2;0;0;0;technical;low
IND29363;0,91;0,93;4;184;3;0;0;0;technical;low
IND07830;0,65;0,67;4;144;3;0;0;0;technical;low
IND15965;0,78;0,72;3;255;4;1;0;0;management;low
IND17236;0,61;0,82;3;261;4;0;0;0;IT;low
IND23678;0,64;0,51;4;207;2;0;0;0;IT;low
IND07549;0,58;0,73;4;205;4;0;0;0;IT;low
IND0185;0,63;0,76;4;217;2;1;0;0;IT;medium
IND37830;0,94;0,60;4;215;2;1;0;0;IT;medium
IND18093;0,26;0,81;5;139;4;0;0;0;product_mng;medium
IND07605;0,59;0,69;3;146;3;0;0;0;product_mng;medium
IND41718;0,78;0,80;4;175;3;0;0;0;product_mng;medium
IND24793;0,86;0,64;5;188;3;0;0;0;product_mng;medium
IND43332;0,79;0,73;5;155;3;0;0;0;IT;medium
IND09182;0,89;0,73;4;171;4;0;0;0;RandD;medium
IND22723;0,34;0,99;4;184;3;0;0;0;RandD;medium
IND35757;0,29;0,77;3;164;6;0;0;0;RandD;medium
IND06285;0,71;0,89;3;244;4;0;0;0;RandD;medium
IND0375;0,93;0,58;4;222;2;0;0;0;RandD;medium
IND01909;0,94;0,76;4;231;3;1;0;0;RandD;high
IND07229;0,91;0,72;3;213;3;0;0;0;marketing;low
IND28367;0,71;0,96;4;144;4;0;0;0;sales;medium
IND39916;0,67;0,81;3;221;4;1;0;0;accounting;medium
IND34497;0,54;0,42;3;138;3;1;0;0;support;medium
IND14264;0,89;0,58;3;183;4;0;0;0;technical;medium
IND28483;0,94;0,91;3;250;3;1;0;0;management;low
IND32456;0,15;0,89;3;219;6;0;0;0;marketing;low
IND10448;0,45;0,92;6;164;4;1;0;0;marketing;low
IND0442;0,92;0,67;4;161;4;1;0;0;marketing;low
IND19685;0,63;0,56;4;274;5;1;0;0;sales;low
IND41773;0,80;0,66;4;181;3;1;0;0;sales;low
IND10604;0,45;0,72;3;148;2;0;0;0;sales;low
IND42663;0,72;0,54;3;226;2;1;0;0;sales;low
IND21679;0,84;0,36;6;256;5;0;0;0;sales;low
IND10103;0,61;0,51;3;141;2;0;0;0;sales;low
IND23949;0,63;0,88;3;177;3;0;0;0;sales;low
IND12456;0,49;0,54;4;173;2;0;0;0;sales;low
IND14140;0,68;0,51;2;196;3;0;0;0;sales;low
IND01401;0,64;0,85;5;179;2;0;0;0;sales;low
IND04654;0,61;0,64;4;201;3;0;0;0;sales;low
IND12297;0,83;0,55;5;247;3;0;0;0;sales;low
IND31615;0,94;0,51;5;238;2;0;0;0;sales;low
IND17749;0,27;0,66;3;133;6;0;0;0;sales;low
IND13427;0,60;0,49;2;194;4;0;0;0;sales;low
IND19250;0,83;0,69;4;232;2;0;0;0;sales;low
IND24785;0,53;0,75;3;232;3;0;0;0;sales;low
IND14320;0,79;0,97;4;204;3;0;0;0;sales;medium
IND35744;0,96;0,49;4;252;3;1;0;0;sales;medium
IND02184;0,50;0,56;3;164;3;0;0;0;accounting;medium
IND10798;0,68;0,81;5;266;2;0;0;0;accounting;medium
IND11306;0,24;0,54;4;226;4;1;0;0;accounting;medium
IND15763;0,80;0,80;4;252;6;0;0;0;hr;medium
IND18146;0,62;0,74;4;155;3;0;0;0;hr;medium
IND21795;1,00;0,85;3;202;2;0;0;0;hr;medium
IND24147;0,64;0,75;3;214;3;0;0;0;hr;medium
IND14482;0,51;0,55;4;267;3;0;0;0;technical;medium
IND30828;0,74;0,50;4;265;3;0;0;0;technical;medium
IND32608;0,49;0,99;3;221;2;1;0;0;technical;medium
IND09642;0,96;0,83;4;132;6;0;0;0;technical;high
IND26179;0,59;0,62;4;227;4;1;0;0;technical;low
IND43223;0,84;0,57;4;234;3;0;0;0;technical;medium
IND27668;0,16;0,84;3;238;6;0;0;0;technical;medium
IND41428;0,62;0,75;3;149;2;1;0;0;technical;medium
IND02665;0,79;0,67;4;152;3;0;0;0;technical;medium
